phenomenon	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_wo	anc_wo_choice	anc_iv_order	anc_tv_order	n_pairs	accuracy_strict	mean_delta_good_minus_bad	bad_parse	bad_skip	bad_parse_rate	accuracy_when_bad_parse	accuracy_when_bad_skip
5_2_anc_ext_A_marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	vos	VS	VPA	100	1.000000	1.393230	50	50	0.500000	1.000000	1.000000
5_2_anc_ext_A_marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	vos	VS	VPA	100	1.000000	1.317244	50	50	0.500000	1.000000	1.000000
5_2_anc_ext_A_marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	vos	VS	VPA	100	1.000000	1.194537	50	50	0.500000	1.000000	1.000000
5_2_anc_ext_A_marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	vos	VS	VPA	100	1.000000	1.411532	50	50	0.500000	1.000000	1.000000
5_2_anc_ext_A_marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	vos	VS	VPA	100	1.000000	1.546406	50	50	0.500000	1.000000	1.000000
5_2_anc_ext_A_marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	vos	VS	VPA	100	1.000000	1.215238	50	50	0.500000	1.000000	1.000000
5_2_anc_ext_A_marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	vos	VS	VPA	100	1.000000	1.397759	50	50	0.500000	1.000000	1.000000
5_2_anc_ext_A_marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	vos	VS	VPA	100	1.000000	1.397276	50	50	0.500000	1.000000	1.000000
5_3_anc_ext_P_marker	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	sov	SV	APV	100	1.000000	1.627828	25	75	0.250000	1.000000	1.000000
5_3_anc_ext_P_marker	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	sov	SV	APV	100	1.000000	1.459944	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	sov	SV	APV	100	1.000000	1.462818	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	sov	SV	APV	100	1.000000	1.470056	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	sov	SV	APV	100	0.970000	1.229040	49	51	0.490000	0.938776	1.000000
5_3_anc_ext_P_marker	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	sov	SV	APV	100	1.000000	1.297695	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	sov	SV	APV	100	1.000000	1.198461	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	sov	SV	APV	100	1.000000	1.365811	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	sov	SV	APV	100	0.960000	0.463349	0	100	0.000000		0.960000
5_3_anc_ext_P_marker	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	sov	SV	APV	100	0.940000	0.400394	0	100	0.000000		0.940000
5_3_anc_ext_P_marker	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	sov	SV	APV	100	0.860000	0.273771	0	100	0.000000		0.860000
5_3_anc_ext_P_marker	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	sov	SV	APV	100	0.970000	0.437211	0	100	0.000000		0.970000
5_3_anc_ext_P_marker	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	sov	SV	APV	100	0.970000	0.582892	0	100	0.000000		0.970000
5_3_anc_ext_P_marker	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	sov	SV	APV	100	1.000000	0.539198	0	100	0.000000		1.000000
5_3_anc_ext_P_marker	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	sov	SV	APV	100	0.940000	0.325571	0	100	0.000000		0.940000
5_3_anc_ext_P_marker	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	sov	SV	APV	100	0.980000	0.462148	0	100	0.000000		0.980000
5_3_anc_ext_P_marker	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	sov	SV	APV	100	0.940000	1.281068	74	26	0.740000	0.918919	1.000000
5_3_anc_ext_P_marker	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	ovs	VS	PVA	100	0.950000	1.198984	50	50	0.500000	0.900000	1.000000
5_3_anc_ext_P_marker	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	vos	VS	AVP	100	1.000000	1.352645	50	50	0.500000	1.000000	1.000000
5_3_anc_ext_P_marker	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	ovs	VS	PVA	100	1.000000	1.347681	50	50	0.500000	1.000000	1.000000
5_3_anc_ext_P_marker	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	sov	SV	APV	100	0.970000	0.858542	99	1	0.990000	0.969697	1.000000
5_3_anc_ext_P_marker	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	ovs	VS	PVA	100	0.980000	0.927431	50	50	0.500000	1.000000	0.960000
5_3_anc_ext_P_marker	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	vos	VS	AVP	100	0.980000	1.050881	50	50	0.500000	1.000000	0.960000
5_3_anc_ext_P_marker	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	ovs	VS	PVA	100	1.000000	1.284339	50	50	0.500000	1.000000	1.000000
5_3_anc_ext_P_marker	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	sov	SV	APV	100	0.780000	0.207107	10	90	0.100000	0.300000	0.833333
5_3_anc_ext_P_marker	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	ovs	VS	PVA	100	0.560000	0.046918	20	80	0.200000	0.100000	0.675000
5_3_anc_ext_P_marker	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	vos	VS	AVP	100	0.530000	-0.016880	0	100	0.000000		0.530000
5_3_anc_ext_P_marker	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	ovs	VS	PVA	100	0.450000	-0.026029	1	99	0.010000	1.000000	0.444444
5_3_anc_ext_P_marker	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	sov	SV	APV	100	0.920000	0.325400	10	90	0.100000	0.700000	0.944444
5_3_anc_ext_P_marker	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	ovs	VS	PVA	100	0.540000	0.052032	20	80	0.200000	0.400000	0.575000
5_3_anc_ext_P_marker	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	vos	VS	AVP	100	0.540000	0.047435	0	100	0.000000		0.540000
5_3_anc_ext_P_marker	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	ovs	VS	PVA	100	0.550000	0.005795	1	99	0.010000	1.000000	0.545455
5_3_anc_ext_P_marker	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	svo	SV	AVP	100	0.980000	1.978306	19	81	0.190000	0.894737	1.000000
5_3_anc_ext_P_marker	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	svo	SV	AVP	100	0.960000	1.860007	19	81	0.190000	0.789474	1.000000
5_3_anc_ext_P_marker	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	sov	SV	PVA	100	0.830000	1.347336	0	100	0.000000		0.830000
5_3_anc_ext_P_marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	svo	SV	AVP	100	1.000000	2.004924	0	100	0.000000		1.000000
5_3_anc_ext_P_marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	svo	SV	AVP	100	0.890000	1.168928	44	56	0.440000	0.750000	1.000000
5_3_anc_ext_P_marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	svo	SV	AVP	100	0.930000	1.160664	19	81	0.190000	0.842105	0.950617
5_3_anc_ext_P_marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	sov	SV	PVA	100	0.760000	0.936449	0	100	0.000000		0.760000
5_3_anc_ext_P_marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	svo	SV	AVP	100	0.970000	1.330895	0	100	0.000000		0.970000
5_3_anc_ext_P_marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	svo	SV	AVP	100	0.770000	0.425249	19	81	0.190000	0.157895	0.913580
5_3_anc_ext_P_marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	svo	SV	AVP	100	0.780000	0.415540	19	81	0.190000	0.105263	0.938272
5_3_anc_ext_P_marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	sov	SV	PVA	100	0.530000	0.005836	0	100	0.000000		0.530000
5_3_anc_ext_P_marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	svo	SV	AVP	100	0.720000	0.367723	0	100	0.000000		0.720000
5_3_anc_ext_P_marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	svo	SV	AVP	100	0.880000	0.485745	19	81	0.190000	0.736842	0.913580
5_3_anc_ext_P_marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	svo	SV	AVP	100	0.720000	0.402927	19	81	0.190000	0.105263	0.864198
5_3_anc_ext_P_marker	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	sov	SV	PVA	100	0.570000	0.161695	0	100	0.000000		0.570000
5_3_anc_ext_P_marker	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	svo	SV	AVP	100	0.710000	0.431452	0	100	0.000000		0.710000
5_3_anc_ext_P_marker	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	svo	SV	AVP	100	1.000000	1.852050	0	100	0.000000		1.000000
5_3_anc_ext_P_marker	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	vos	VS	VPA	100	1.000000	1.833594	0	100	0.000000		1.000000
5_3_anc_ext_P_marker	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	vos	VS	VPA	100	1.000000	1.964613	0	100	0.000000		1.000000
5_3_anc_ext_P_marker	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	vos	VS	VPA	100	1.000000	2.132866	0	100	0.000000		1.000000
5_3_anc_ext_P_marker	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	svo	SV	AVP	100	0.930000	1.326835	25	75	0.250000	0.760000	0.986667
5_3_anc_ext_P_marker	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	vos	VS	VPA	100	0.970000	1.548686	0	100	0.000000		0.970000
5_3_anc_ext_P_marker	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	vos	VS	VPA	100	1.000000	1.701437	0	100	0.000000		1.000000
5_3_anc_ext_P_marker	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	vos	VS	VPA	100	1.000000	1.993133	0	100	0.000000		1.000000
5_3_anc_ext_P_marker	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	svo	SV	AVP	100	0.870000	0.336281	0	100	0.000000		0.870000
5_3_anc_ext_P_marker	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	vos	VS	VPA	100	0.730000	0.191407	0	100	0.000000		0.730000
5_3_anc_ext_P_marker	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	vos	VS	VPA	100	0.790000	0.207691	0	100	0.000000		0.790000
5_3_anc_ext_P_marker	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	vos	VS	VPA	100	0.930000	0.390222	0	100	0.000000		0.930000
5_3_anc_ext_P_marker	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	svo	SV	AVP	100	0.830000	0.323295	0	100	0.000000		0.830000
5_3_anc_ext_P_marker	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	vos	VS	VPA	100	0.730000	0.194855	0	100	0.000000		0.730000
5_3_anc_ext_P_marker	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	vos	VS	VPA	100	0.870000	0.290053	0	100	0.000000		0.870000
5_3_anc_ext_P_marker	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	vos	VS	VPA	100	0.860000	0.301108	0	100	0.000000		0.860000
5_3_anc_ext_P_marker	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	vos	VS	VPA	100	0.970000	1.213641	74	26	0.740000	0.959459	1.000000
5_3_anc_ext_P_marker	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	svo	SV	AVP	100	0.980000	1.102700	50	50	0.500000	0.960000	1.000000
5_3_anc_ext_P_marker	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	sov	SV	PVA	100	1.000000	1.395759	50	50	0.500000	1.000000	1.000000
5_3_anc_ext_P_marker	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	svo	SV	AVP	100	1.000000	1.338363	50	50	0.500000	1.000000	1.000000
5_3_anc_ext_P_marker	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	vos	VS	VPA	100	0.920000	0.690901	99	1	0.990000	0.919192	1.000000
5_3_anc_ext_P_marker	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	svo	SV	AVP	100	0.980000	0.943483	50	50	0.500000	1.000000	0.960000
5_3_anc_ext_P_marker	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	sov	SV	PVA	100	1.000000	1.093669	50	50	0.500000	1.000000	1.000000
5_3_anc_ext_P_marker	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	svo	SV	AVP	100	1.000000	1.186607	50	50	0.500000	1.000000	1.000000
5_3_anc_ext_P_marker	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	vos	VS	VPA	100	0.860000	0.455471	10	90	0.100000	0.300000	0.922222
5_3_anc_ext_P_marker	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	svo	SV	AVP	100	0.810000	0.368806	20	80	0.200000	0.150000	0.975000
5_3_anc_ext_P_marker	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	sov	SV	PVA	100	0.900000	0.566006	0	100	0.000000		0.900000
5_3_anc_ext_P_marker	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	svo	SV	AVP	100	0.890000	0.435115	1	99	0.010000	1.000000	0.888889
5_3_anc_ext_P_marker	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	vos	VS	VPA	100	0.990000	0.514113	10	90	0.100000	1.000000	0.988889
5_3_anc_ext_P_marker	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	svo	SV	AVP	100	0.920000	0.443610	20	80	0.200000	0.750000	0.962500
5_3_anc_ext_P_marker	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	sov	SV	PVA	100	0.920000	0.531010	0	100	0.000000		0.920000
5_3_anc_ext_P_marker	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	svo	SV	AVP	100	0.950000	0.388289	1	99	0.010000	1.000000	0.949495
5_3_anc_ext_P_marker	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	vos	VS	VPA	100	1.000000	1.385744	25	75	0.250000	1.000000	1.000000
5_3_anc_ext_P_marker	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	vos	VS	VPA	100	1.000000	1.391297	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	vos	VS	VPA	100	1.000000	1.497697	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	vos	VS	VPA	100	1.000000	1.586389	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	vos	VS	VPA	100	0.970000	0.809062	49	51	0.490000	0.938776	1.000000
5_3_anc_ext_P_marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	vos	VS	VPA	100	1.000000	1.003794	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	vos	VS	VPA	100	1.000000	1.016283	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	vos	VS	VPA	100	1.000000	1.071240	1	99	0.010000	1.000000	1.000000
5_3_anc_ext_P_marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	vos	VS	VPA	100	0.990000	0.656066	0	100	0.000000		0.990000
5_3_anc_ext_P_marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	vos	VS	VPA	100	1.000000	0.741740	0	100	0.000000		1.000000
5_3_anc_ext_P_marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	vos	VS	VPA	100	0.970000	0.591914	0	100	0.000000		0.970000
5_3_anc_ext_P_marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	vos	VS	VPA	100	1.000000	0.735296	0	100	0.000000		1.000000
5_3_anc_ext_P_marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	vos	VS	VPA	100	0.970000	0.854260	0	100	0.000000		0.970000
5_3_anc_ext_P_marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	vos	VS	VPA	100	0.990000	0.582941	0	100	0.000000		0.990000
5_3_anc_ext_P_marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	vos	VS	VPA	100	0.940000	0.443659	0	100	0.000000		0.940000
5_3_anc_ext_P_marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	vos	VS	VPA	100	0.960000	0.639790	0	100	0.000000		0.960000
5_4_anc_ext_gen_marker	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	sov	SV	APV	64	0.906250	0.437105	0	64	0.000000		0.906250
5_4_anc_ext_gen_marker	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	sov	SV	APV	64	0.906250	0.355991	0	64	0.000000		0.906250
5_4_anc_ext_gen_marker	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	sov	SV	APV	64	0.984375	0.525037	0	64	0.000000		0.984375
5_4_anc_ext_gen_marker	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	sov	SV	APV	64	0.859375	0.387559	0	64	0.000000		0.859375
5_4_anc_ext_gen_marker	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	sov	SV	APV	64	0.968750	0.516009	0	64	0.000000		0.968750
5_4_anc_ext_gen_marker	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	sov	SV	APV	64	0.921875	0.359712	0	64	0.000000		0.921875
5_4_anc_ext_gen_marker	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	sov	SV	APV	64	1.000000	0.544848	0	64	0.000000		1.000000
5_4_anc_ext_gen_marker	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	sov	SV	APV	64	0.984375	0.448378	0	64	0.000000		0.984375
5_4_anc_ext_gen_marker	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	sov	SV	APV	64	0.656250	0.297894	0	64	0.000000		0.656250
5_4_anc_ext_gen_marker	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	sov	SV	APV	64	0.671875	0.372654	0	64	0.000000		0.671875
5_4_anc_ext_gen_marker	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	sov	SV	APV	64	0.750000	0.580270	0	64	0.000000		0.750000
5_4_anc_ext_gen_marker	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	sov	SV	APV	64	0.609375	0.353522	0	64	0.000000		0.609375
5_4_anc_ext_gen_marker	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	sov	SV	APV	64	0.625000	0.414601	0	64	0.000000		0.625000
5_4_anc_ext_gen_marker	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	sov	SV	APV	64	0.609375	0.427341	0	64	0.000000		0.609375
5_4_anc_ext_gen_marker	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	sov	SV	APV	64	0.640625	0.538407	0	64	0.000000		0.640625
5_4_anc_ext_gen_marker	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	sov	SV	APV	64	0.578125	0.341345	0	64	0.000000		0.578125
5_4_anc_ext_gen_marker	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	sov	SV	APV	64	0.890625	0.285946	20	44	0.312500	1.000000	0.840909
5_4_anc_ext_gen_marker	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	ovs	VS	PVA	64	0.578125	0.135575	0	64	0.000000		0.578125
5_4_anc_ext_gen_marker	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	vos	VS	AVP	64	1.000000	0.481572	0	64	0.000000		1.000000
5_4_anc_ext_gen_marker	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	ovs	VS	PVA	64	0.906250	0.330495	0	64	0.000000		0.906250
5_4_anc_ext_gen_marker	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	sov	SV	APV	64	0.718750	0.169399	20	44	0.312500	0.750000	0.704545
5_4_anc_ext_gen_marker	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	ovs	VS	PVA	64	0.578125	0.078243	0	64	0.000000		0.578125
5_4_anc_ext_gen_marker	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	vos	VS	AVP	64	1.000000	0.434755	0	64	0.000000		1.000000
5_4_anc_ext_gen_marker	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	ovs	VS	PVA	64	0.921875	0.304889	0	64	0.000000		0.921875
5_4_anc_ext_gen_marker	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	sov	SV	APV	64	0.625000	0.161953	14	50	0.218750	0.142857	0.760000
5_4_anc_ext_gen_marker	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	ovs	VS	PVA	64	0.562500	-0.050295	1	63	0.015625	1.000000	0.555556
5_4_anc_ext_gen_marker	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	vos	VS	AVP	64	0.625000	0.214023	1	63	0.015625	1.000000	0.619048
5_4_anc_ext_gen_marker	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	ovs	VS	PVA	64	0.546875	-0.018517	1	63	0.015625	1.000000	0.539683
5_4_anc_ext_gen_marker	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	sov	SV	APV	64	0.531250	0.029147	14	50	0.218750	0.071429	0.660000
5_4_anc_ext_gen_marker	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	ovs	VS	PVA	64	0.546875	-0.026233	1	63	0.015625	1.000000	0.539683
5_4_anc_ext_gen_marker	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	vos	VS	AVP	64	0.640625	0.209154	1	63	0.015625	1.000000	0.634921
5_4_anc_ext_gen_marker	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	ovs	VS	PVA	64	0.593750	0.104755	1	63	0.015625	1.000000	0.587302
5_4_anc_ext_gen_marker	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	svo	SV	AVP	64	0.968750	0.594886	0	64	0.000000		0.968750
5_4_anc_ext_gen_marker	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	svo	SV	AVP	64	1.000000	0.575291	0	64	0.000000		1.000000
5_4_anc_ext_gen_marker	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	sov	SV	PVA	64	1.000000	0.832343	0	64	0.000000		1.000000
5_4_anc_ext_gen_marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	svo	SV	AVP	64	1.000000	0.767359	0	64	0.000000		1.000000
5_4_anc_ext_gen_marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	svo	SV	AVP	64	0.828125	0.400049	0	64	0.000000		0.828125
5_4_anc_ext_gen_marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	svo	SV	AVP	64	0.859375	0.442496	0	64	0.000000		0.859375
5_4_anc_ext_gen_marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	sov	SV	PVA	64	1.000000	0.741522	0	64	0.000000		1.000000
5_4_anc_ext_gen_marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	svo	SV	AVP	64	0.921875	0.516206	0	64	0.000000		0.921875
5_4_anc_ext_gen_marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	svo	SV	AVP	64	0.937500	0.457669	0	64	0.000000		0.937500
5_4_anc_ext_gen_marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	svo	SV	AVP	64	1.000000	0.577266	0	64	0.000000		1.000000
5_4_anc_ext_gen_marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	sov	SV	PVA	64	0.906250	0.657333	0	64	0.000000		0.906250
5_4_anc_ext_gen_marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	svo	SV	AVP	64	1.000000	0.645073	0	64	0.000000		1.000000
5_4_anc_ext_gen_marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	svo	SV	AVP	64	0.625000	0.178071	0	64	0.000000		0.625000
5_4_anc_ext_gen_marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	svo	SV	AVP	64	0.937500	0.441878	0	64	0.000000		0.937500
